item_id,item_name,category_id,category_name
7994,Sac de Perches,100,Sac de ressources
7995,Sac de Requins Marteau-Faucilles,100,Sac de ressources
7996,Sac de Bois de Kaliptus,100,Sac de ressources
7999,Capananas,17,Cape
8000,Bworky,18,Familier
8001,Bandelette du Guerrier Koalak,15,Ressource
8002,Etoffe de Dok Alako,55,Etoffe
8003,Amulette du Koalak,1,Amulette
8004,Anneau du Koalak,9,Anneau
8005,Arc du Koalak,2,Arc
8006,Bottes du Koalak,11,Botte
8007,Cape du Koalak,17,Cape
8008,Ceinture du Koalak,10,Ceinture
8009,Coiffe du Koalak,16,Chapeau
8010,Démonteur,93,Objet d'élevage
8011,"Les Prophètes, les cultes, la Foi",25,Document
8012,Poudre de résurrection,48,Poudre
8013,Transformation Fantôme Chacha,27,Objet de Mutation
8016,Fantôme de Koalak Sanguin,90,Fantôme de Familier
8017,Fantôme de Bworky,90,Fantôme de Familier
8020,Fantôme d'Atouin,90,Fantôme de Familier
8021,Transformation Fantôme Bilby,27,Objet de Mutation
8022,Transformation Fantôme Bwak Air,27,Objet de Mutation
8023,Transformation Fantôme Bwak Eau,27,Objet de Mutation
8024,Transformation Fantôme Bwak Feu,27,Objet de Mutation
8025,Transformation Fantôme Bwak Terre,27,Objet de Mutation
8026,Transformation Fantôme Corbac,27,Objet de Mutation
8027,Transformation Fantôme Croum,27,Objet de Mutation
8028,Transformation Fantôme Dragoune,27,Objet de Mutation
8029,Transformation Fantôme Ecureuil Chenapan,27,Objet de Mutation
8030,Transformation Fantôme Léopardo,27,Objet de Mutation
8031,Transformation Fantôme Fotome,27,Objet de Mutation
8032,Transformation Fantôme Marcassin,27,Objet de Mutation
8033,Transformation Fantôme Minimino,27,Objet de Mutation
8034,Transformation Fantôme Nomoon,27,Objet de Mutation
8035,Transformation Fantôme Pioute Bleu,27,Objet de Mutation
8036,Transformation Fantôme Pioute Jaune,27,Objet de Mutation
8037,Transformation Fantôme Pioute Rose,27,Objet de Mutation
8038,Transformation Fantôme Pioute Rouge,27,Objet de Mutation
8039,Transformation Fantôme Pioute Vert,27,Objet de Mutation
8040,Transformation Fantôme Pioute Violet,27,Objet de Mutation
8041,Transformation Fantôme Péki,27,Objet de Mutation
8042,Transformation Fantôme Atouin,27,Objet de Mutation
8043,Transformation Fantôme Wabbit,27,Objet de Mutation
8044,Transformation Fantôme Willy le Relou,27,Objet de Mutation
8045,Transformation Fantôme Koalak Sanguin,27,Objet de Mutation
8049,Transformation Fantôme Mini Wa,27,Objet de Mutation
8050,Peau de Koalak Immature,59,Peau
8052,Peau de Maître Koalak,59,Peau
8053,Peau de Chevaucheur Koalak,59,Peau
8054,Peau de Drakoalak,59,Peau
8055,Os de Mama Koalak,47,Os
8056,Fémur de Koalak Farouche,47,Os
8057,Tibia de Koalak Fossoyeur,47,Os
8058,Cubitus de Momie Koalak,47,Os
8059,Poils de Koalak Griotte,54,Poil
8060,Poils de Koalak Koko,54,Poil
8061,Poils de Koalak Reinette,54,Poil
8062,Poils de Koalak Indigo,54,Poil
8063,Queue de Koalak Sanguin,65,Queue
8064,Boomerang du Koalak Sanguin,15,Ressource
8065,Poils de Barbe du Warko Marron,54,Poil
8066,Poils de Barbe du Warko Violet,54,Poil
8067,Bottes du Champion,11,Botte
8068,Cape du Champion,17,Cape
8069,Coiffe du Champion,16,Chapeau
8070,Ceinture du Champion,10,Ceinture
8071,Mini Champion,18,Familier
8072,Dofus Kaliptus,23,Dofus
8073,Clef du Repaire de Skeunk,84,Clefs
8075,Boomerang du Dok Alako,15,Ressource
8076,Boomerang du Maître Koalak,15,Ressource
8077,Boomerang du Warko Marron,15,Ressource
8078,Planche en Bois de Kaliptus,95,Planche
8079,Transformation Fantôme Petit Chacha Blanc,27,Objet de Mutation
8080,Transformation Fantôme Petit ChienChien Noir,27,Objet de Mutation
8081,Sac de Bois de Charme,100,Sac de ressources
8082,Etoffe du Fauchalak,55,Etoffe
8083,Os de Pékeualak,47,Os
8084,Peau de Piralak,59,Peau
8085,Poils de Koalak Forestier,54,Poil
8086,Coiffe déchiquetée de Drakoalak,15,Ressource
8087,Sort Maîtrise de la Hache,73,Maîtrise
8088,Baguette Gyver,3,Baguette
8089,Baguette Iots,3,Baguette
8090,Bâton des Caraïbes,4,Bâton
8091,La Canne Bière,4,Bâton
8092,Les Dagues du Bouwin,5,Dague
8093,Dagues Ristocrates,5,Dague
8094,L'Epée Rilleuse,6,Epée
8095,Le Sabre Ayassalama,6,Epée
8096,Marteau Mawoque,7,Marteau
8097,Marteau Xiko,7,Marteau
8098,Lame Usicke,19,Hache
8099,La Hache Menbien,19,Hache
8100,La Hache Ticot,19,Hache
8101,Le Fendoir Tichaud,19,Hache
8102,Pierre du Craqueleur Légendaire,51,Pierre brute
8103,Arc Rainier,2,Arc
8104,Arc Chtelion,2,Arc
8106,Potion d'oubli de métier : Bricoleur,44,Potion d'oubli de métier
8107,Livre Honorifique des Bardes,25,Document
8108,Amulette du Tofu,1,Amulette
8109,Anneau du Tofu,9,Anneau
8110,Baguette du Tofu,3,Baguette
8111,Pantoufles du Tofu,11,Botte
8112,Cape du Tofu,17,Cape
8113,Ceinture du Tofu,10,Ceinture
8114,Kaskofu,16,Chapeau
8116,Scaracoiffe Dorée,16,Chapeau
8117,Scaracape Dorée,17,Cape
8118,Baguette du Scarabosse Doré,3,Baguette
8119,Scarature Dorée,10,Ceinture
8120,Amulette Scarabosse Doré,1,Amulette
8121,Anneau du Scarabosse Doré,9,Anneau
8122,Scarabottes Dorées,11,Botte
8123,Amulette Paysanne,1,Amulette
8124,Ceinturemuda du Paysan,10,Ceinture
8125,Bob du Paysan,16,Chapeau
8126,Mitaines Mitées du Paysan,9,Anneau
8127,Faux usée du Paysan,22,Faux
8128,Bottes Paysannes,11,Botte
8129,Amuloumulette,1,Amulette
8130,Hache du Mulou,19,Hache
8131,Sac du Paysan,81,Sac à dos
8132,Scarature Noire,10,Ceinture
8133,Scaracoiffe Noire,16,Chapeau
8134,Scaracape Noire,17,Cape
8135,Clef du Donjon des Bworks,84,Clefs
8136,Scaranneau Noir,9,Anneau
8137,Viscères du Scarabosse Doré,15,Ressource
8138,Carapace de Scarafeuille Noir,107,Carapace
8139,Clef du Donjon des Scarafeuilles,84,Clefs
8140,Antennes du Scarafeuille Noir,15,Ressource
8141,Ailes du Scarafeuille Noir,104,Aile
8142,Clef Secrète du Tofulailler Royal,84,Clefs
8143,Clef des Champs,84,Clefs
8144,Mojo du Meulou,15,Ressource
8145,Bière de Bwork,37,Bière
8146,Bottes Du Craqueleur Légendaire,11,Botte
8147,Casque du Craqueleur Légendaire,16,Chapeau
8148,Marteau du Craqueleur Légendaire,7,Marteau
8149,Craquanneau Légendaire,9,Anneau
8150,Amulette du Craqueleur Légendaire,1,Amulette
8151,Bouloute,18,Familier
8152,Ceinture du Craqueleur Légendaire,10,Ceinture
8153,Abra Kadabra,18,Familier
8154,El Scarador,18,Familier
8155,Tifoux,18,Familier
8156,Clef du Donjon des Canidés,84,Clefs
8157,Pétale Magique du Tournesol Affamé,35,Fleur
8158,Plume Graisseuse du Tofu Ventripotent,53,Plume
8159,Carapace du Scarabosse Doré,107,Carapace
8160,Antennes du Scarabosse Doré,15,Ressource
8161,Ailes du Scarabosse Doré,104,Aile
8162,Tête de Citwouille,16,Chapeau
8163,Kabuto,16,Chapeau
8164,Cadeau Bouloute,89,Cadeaux
8165,Cadeau Abra Kadabra,89,Cadeaux
8166,Cadeau El Scarador,89,Cadeaux
8167,Cadeau Tifoux,89,Cadeaux
8168,Cadeau d'Halouine,89,Cadeaux
8169,Transformation Bouftou d'Halouine,27,Objet de Mutation
8170,Transformation Tofu d'Halouine,27,Objet de Mutation
8171,Fantôme d'Abra Kadabra,90,Fantôme de Familier
8172,Fantôme de Bouloute,90,Fantôme de Familier
8173,Fantôme d'El Scarador,90,Fantôme de Familier
8174,Fantôme de Tifoux,90,Fantôme de Familier
8175,Certificat de Mise en Chanil : Abra Kadabra,77,Certificat de mise en chanil
8176,Certificat de Mise en Chanil : Bouloute,77,Certificat de mise en chanil
8178,Certificat de Mise en Chanil : El Scarador,77,Certificat de mise en chanil
8179,Certificat de Mise en Chanil : Tifoux,77,Certificat de mise en chanil
8180,Certificat de Mise en Chanil : Bworky,77,Certificat de mise en chanil
8181,Craquelocape Légendaire,17,Cape
8184,Transformation Fantôme Tifoux,27,Objet de Mutation
8185,Transformation Fantôme El Scarador,27,Objet de Mutation
8186,Transformation Fantôme Bouloute,27,Objet de Mutation
8187,Transformation Fantôme Abra Kadabra,27,Objet de Mutation
8188,Transformation Fantôme Bworky,27,Objet de Mutation
8211,Walk,18,Familier
8213,Amulette du Piou Rouge,1,Amulette
8214,Amulette du Piou Bleu,1,Amulette
8215,Amulette du Piou Violet,1,Amulette
8216,Amulette du Piou Vert,1,Amulette
8217,Amulette du Piou Jaune,1,Amulette
8218,Amulette du Piou Rose,1,Amulette
8219,Anneau du Piou Rouge,9,Anneau
8220,Anneau du Piou Bleu,9,Anneau
8221,Anneau du Piou Violet,9,Anneau
8222,Anneau du Piou Vert,9,Anneau
8223,Anneau du Piou Jaune,9,Anneau
8224,Anneau du Piou Rose,9,Anneau
8225,Sandales du Piou Rouge,11,Botte
8226,Sandales du Piou Bleu,11,Botte
8227,Sandales du Piou Violet,11,Botte
8228,Sandales du Piou Vert,11,Botte
8229,Sandales du Piou Jaune,11,Botte
8230,Sandales du Piou Rose,11,Botte
8231,Cape du Piou Rouge,17,Cape
8232,Cape du Piou Bleu,17,Cape
8233,Cape du Piou Vert,17,Cape
8234,Cape du Piou Violet,17,Cape
8235,Cape du Piou Rose,17,Cape
8236,Cape du Piou Jaune,17,Cape
8237,Ceinture du Piou Rouge,10,Ceinture
8238,Ceinture du Piou Bleu,10,Ceinture
8239,Ceinture du Piou Violet,10,Ceinture
8240,Ceinture du Piou Vert,10,Ceinture
8241,Ceinture du Piou Jaune,10,Ceinture
8242,Ceinture du Piou Rose,10,Ceinture
8243,Chapeau du Piou Rouge,16,Chapeau
8244,Chapeau du Piou Bleu,16,Chapeau
8245,Chapeau du Piou Violet,16,Chapeau
8246,Chapeau du Piou Vert,16,Chapeau
8247,Chapeau du Piou Jaune,16,Chapeau
8248,Chapeau du Piou Rose,16,Chapeau
8249,Plume de Buveur,53,Plume
8250,Poil de Renarbo,54,Poil
8251,Poil de Péki,54,Poil
8252,Plume de Corbac Apprivoisé,53,Plume
8253,Amulette en Mousse,1,Amulette
8254,Anneau en Mousse,9,Anneau
8255,Pelle en Mousse,8,Pelle
8256,Bottes en Mousse,11,Botte
8257,Ceinture en Mousse,10,Ceinture
8258,Cape en Mousse,17,Cape
8259,Coiffe en Mousse,16,Chapeau
8260,Bandeau Kaliptus,16,Chapeau
8262,La Meulette,1,Amulette
8263,Anneau du Meulou,9,Anneau
8264,Bottes du Meulou,11,Botte
8265,Cape du Meulou,17,Cape
8266,Ceinture du Meulou,10,Ceinture
8267,Coiffe du Meulou,16,Chapeau
8268,Collier du Minotoror,1,Amulette
8269,Anneau du Minotoror,9,Anneau
8270,Bracelet du Minotot,9,Anneau
8271,Anneau du Dragon Cochon,9,Anneau
8272,Collier du Minotot,1,Amulette
8273,Collier du Dragon Cochon,1,Amulette
8274,Hache du Minotoror,19,Hache
8275,Sceptre du Minotot,4,Bâton
8276,Bottes du Minotoror,11,Botte
8277,Sandales du Minotot,11,Botte
8278,Mules du Dragon Cochon,11,Botte
8279,Cape du Minotoror,17,Cape
8280,Cape du Minotot,17,Cape
8281,Cape du Dragon Cochon,17,Cape
8282,Ceinture du Minotoror,10,Ceinture
8283,Ceinture du Minotot,10,Ceinture
8284,Coiffe du Minotot,16,Chapeau
8285,Coiffe du Dragon Cochon,16,Chapeau
8286,Cape Dragoeuf,17,Cape
8287,Casque Dragoeuf,16,Chapeau
8288,Ceinture du Dragoeuf,10,Ceinture
8289,Anneau du Dragoeuf,9,Anneau
8290,Amulette du Dragoeuf,1,Amulette
8291,Bottes du Dragoeuf,11,Botte
8292,Epée du Dragoeuf,6,Epée
8293,Hache du Dragoeuf,19,Hache
8294,Marteau du Dragoeuf,7,Marteau
8295,Arc du Dragoeuf,2,Arc
8296,Baguette du Dragoeuf,3,Baguette
8297,Bâton du Dragoeuf,4,Bâton
8298,Epis de Shika,1,Amulette
8299,Bracelet Magique de Shika,9,Anneau
8300,Bâton de Shika,4,Bâton
8301,Sabots de Shika,11,Botte
8302,Cape de Shika,17,Cape
8303,Shikature,10,Ceinture
8304,Shikacoiffe,16,Chapeau
8305,Relique du Mominotor,24,Objet de Quête
8306,Relique du Déminoboule,24,Objet de Quête
8307,Clef de la salle du Minotot,84,Clefs
8308,Carapace de Scaratos,107,Carapace
8309,Plume du Serpiplume,53,Plume
8310,Gelée de Dégelée,110,Gelée
8311,Poil de Gamino,54,Poil
8312,Peau de Minoskito,59,Peau
8313,Fémur du Minotoror,47,Os
8314,Peau de Kraméléhon,59,Peau
8315,Peau de Mandrine,59,Peau
8316,Le Tifoux : Bien l'élever,25,Document
8317,El Scarador : Bien l'élever,25,Document
8318,Abra Kadabra : Bien l'élever,25,Document
8319,Bouloute : Bien l'élever,25,Document
8320,Clef de l'antre du Dragon Cochon,84,Clefs
8321,Poil de Déminoboule,54,Poil
8322,Poil de Mominotor,54,Poil
8323,Cuir de Déminoboule,56,Cuir
8324,Cuir de Mominotor,56,Cuir
8325,Coiffe du Mominotor,16,Chapeau
8326,Bandelette du Mominotor,15,Ressource
8327,Corne de Déminoboule,47,Os
8328,Corne de Mominotor,47,Os
8330,Coiffe du Dragoeuf volant,16,Chapeau
8331,Coiffe de la Dragueuse,16,Chapeau
8333,Cape du Papa Nowel,17,Cape
8334,Chapeau du Papa Nowel,16,Chapeau
8335,Tout petit cadeau de Nowel,89,Cadeaux
8336,Petit cadeau de Nowel,89,Cadeaux
8337,Cadeau de Nowel,89,Cadeaux
8338,Epée de Nowel,6,Epée
8339,Grand cadeau de Nowel,89,Cadeaux
8340,Incroyable cadeau de Nowel,89,Cadeaux
8341,Bottananas,11,Botte
8342,Clef du Sanctuaire des Dragoeufs,84,Clefs
8343,Clef du Donjon des Dragoeufs,84,Clefs
8344,Corne de Dragoss Noir,47,Os
8345,Corne de Dragoss de Saphire,47,Os
8346,Corne de Dragoss Blanc,47,Os
8347,Corne de Dragoss Doré,47,Os
8348,Coquille de Dragoss Noir,111,Coquille
8349,Coquille de Dragoss de Saphir,111,Coquille
8350,Coquille de Dragoss Blanc,111,Coquille
8351,Coquille de Dragoss Doré,111,Coquille
8352,Ecaille de Dragoss Noir,59,Peau
8353,Ecaille de Dragoss de Saphire,59,Peau
8354,Ecaille de Dragoss Blanc,59,Peau
8355,Ecaille de Dragoss Doré,59,Peau
8356,Peau de Dragueuse,59,Peau
8357,Corne de Dragueuse,47,Os
8358,Protection de la Dragueuse,111,Coquille
8359,Aile de Dragoeuf Volant,104,Aile
8360,Peau de Dragoeuf Volant,59,Peau
8361,Corne de Dragoeuf Volant,47,Os
8362,Peau de Dragoeuf Guerrier,59,Peau
8363,Corne de Dragoeuf Guerrier,47,Os
8364,Lanière en cuir du Dragoeuf Guerrier,15,Ressource
8365,Corne brisée de Crocabulia,47,Os
8366,Cape du Petit Chapon Rouge,17,Cape
8367,Peau de Crocabulia,59,Peau
8368,Dent de Crocabulia,47,Os
8369,Fragment de Coquille de Terrakoubiak le Guerrier,111,Coquille
8370,Fragment de Coquille d'Ignelicrobur le Guerrier,111,Coquille
8371,Fragment de Coquille d'Aerohouctor le Guerrier,111,Coquille
8372,Fragment de Coquille d'Aquabralak le Guerrier,111,Coquille
8373,Pierre d'Ignerkocropos l'Affamé,51,Pierre brute
8374,Pierre d'Aqualikros l'Impitoyable,51,Pierre brute
8375,Pierre de Terraburkal le Perfide,51,Pierre brute
8376,Pierre d'Aerotrugobur le Malveillant,51,Pierre brute
8377,Rune de Bricoleur,88,Pierre magique
8378,Fragment Magique,88,Pierre magique
8379,Rune Vie,78,Rune de forgemagie
8380,Etoffe de Péki,55,Etoffe
8381,Queue Magique du Péki,65,Queue
8383,Peau de Moon,59,Peau
8384,Etoffe Magique de Moon,55,Etoffe
8385,Peau de Shin Larve,59,Peau
8386,Dent de Shin Larve,47,Os
8387,Plume Vibrante du Tofu Royal,53,Plume
8388,Peau de Bworkette,59,Peau
8389,Poil de Bworkette,54,Poil
8390,Peau de Cochon de Farle,59,Peau
8391,Peau de Don Dorgan,59,Peau
8392,Peau de Don Duss Ang,59,Peau
8393,Poil de Dragon Cochon,54,Poil
8394,Méga Pierre du Craqueleur Légendaire,51,Pierre brute
8396,Mojo du Mulou,15,Ressource
8397,Poil du Wa Wabbit,54,Poil
8398,Etoffe du Wa Wabbit,55,Etoffe
8399,Poil de Maître Pandore,54,Poil
8400,Etoffe de Maître Pandore,55,Etoffe
8401,Peau de Maître Pandore,59,Peau
8402,Pierre du Koulosse,51,Pierre brute
8403,Tresse du Koulosse,15,Ressource
8404,Peau de Skeunk,59,Peau
8405,Poil de Skeunk,54,Poil
8406,Laine du Minotot,57,Laine
8407,Cuir du Minotot,56,Cuir
8408,Sabot du Minotot,47,Os
8409,Corne du Minotot,47,Os
8410,Fémur du Minotot,47,Os
8411,Amulette du Mominotor,1,Amulette
8412,Anneau du Mominotor,9,Anneau
8413,Marteau du Mominotor,7,Marteau
8414,Dagues du Dragoeuf,5,Dague
8415,Bottes du Mominotor,11,Botte
8416,Cape du Mominotor,17,Cape
8417,Pelle à Gâteau,8,Pelle
8418,Ceinture du Mominotor,10,Ceinture
8419,Pelle Moh,8,Pelle
8420,Pelle Dragoeuf,8,Pelle
8421,Certificat de Mise en Chanil : Vilain Petit Corbac,77,Certificat de mise en chanil
8424,Cadeau de compensation de l'éleveur,89,Cadeaux
8425,Bourse de 10000 Kamas,100,Sac de ressources
8428,Potion d'invisibilité Nébuleuse,12,Potion
8430,Ballon Jaune Magique,94,Objet utilisable
8431,Potion fumigène Cyclonique,12,Potion
8435,Ballon Rouge Magique,94,Objet utilisable
8436,Clef du Donjon du Chêne Mou,84,Clefs
8437,Clef du Donjon Ensablé,84,Clefs
8438,Clef du Donjon des Rats de Brâkmar,84,Clefs
8439,Clef du Donjon des Rats de Bonta,84,Clefs
8441,Billréole,16,Chapeau
8442,Masque du Rat Noir,16,Chapeau
8443,Cape du Rat Noir,17,Cape
8444,Dagues du Rat Noir,5,Dague
8445,Collier du Rat Noir,1,Amulette
8446,Bottes du Rat Noir,11,Botte
8447,Ceinture du Rat Noir,10,Ceinture
8448,Anneau du Rat Noir,9,Anneau
8449,Transformation du Donjon Abraknyde,27,Objet de Mutation
8450,Epée du Rat Blanc,6,Epée
8451,Coiffe du Rat Blanc,16,Chapeau
8452,Cape du Rat Blanc,17,Cape
8453,Collier du Rat Blanc,1,Amulette
8454,Gantelet du Rat Blanc,9,Anneau
8455,Ceinture du Rat Blanc,10,Ceinture
8456,Bottes du Rat Blanc,11,Botte
8457,Coiffe Cérémoniale du Seigneur des Rats,16,Chapeau
8458,Cape Cérémoniale du Seigneur des Rats,17,Cape
8459,Collier Cérémonial du Seigneur des Rats,1,Amulette
8460,Anneau Cérémonial du Seigneur des Rats,9,Anneau
8461,Ceinture Cérémoniale du Seigneur des Rats,10,Ceinture
8462,Bottes Cérémoniales du Seigneur des Rats,11,Botte
8463,Abracaska Ancestral,16,Chapeau
8464,Abracapa Ancestrale,17,Cape
8465,Torque Ancestral,1,Amulette
8466,Anneau Ancestral,9,Anneau
8467,Protège-Tibias Ancestraux,11,Botte
8468,Abrature Ancestrale,10,Ceinture
8469,Talisman du Chêne Mou,1,Amulette
8470,Anneau du Chêne Mou,9,Anneau
8471,Tongues du dimanche du Chêne Mou,11,Botte
8472,Cape Usée du Chêne Mou,17,Cape
8473,String Automnal du Chêne Mou,10,Ceinture
8474,Coiffe du Chêne Mou,16,Chapeau
8476,Première clef du Donjon de Sphincter,24,Objet de Quête
8477,Deuxième clef du Donjon de Sphincter,24,Objet de Quête
8478,Potion de lèche-bottes,12,Potion
8480,Potion de lèche-bottes,24,Objet de Quête
8481,Poil de Rat d'Egoutant,54,Poil
8482,Peau de Rat d'Egoutant,59,Peau
8483,Peau de Chaman d'Egoutant,59,Peau
8484,Poil de Chaman d'Egoutant,54,Poil
8485,Etoffe du Rat Noir,55,Etoffe
8486,Etoffe du Rat Blanc,55,Etoffe
8487,Etoffe de Sphincter Cell,55,Etoffe
8488,Cubitus du Rat Noir,47,Os
8489,Dent de Rat Blanc,47,Os
8490,Fémur de Sphincter Cell,47,Os
8491,Peau du Rat Noir,59,Peau
8492,Peau de Rat Blanc,59,Peau
8493,Peau de Sphincter Cell,59,Peau
8494,Ecorce d'Abraknyde Ancestral,96,Ecorce
8495,Bourgeon de l'Abraknyde Ancestral,108,Bourgeon
8496,Racine d'Abraknyde Ancestral,98,Racine
8497,La recette de la filtounga,24,Objet de Quête
8498,Viande de Kanigrou,63,Viande
8499,Viande de Koalak,63,Viande
8500,Viande de Crocodaille,63,Viande
8501,Viande de Kanigrou Conservée,64,Viande conservée
8502,Viande de Koalak Conservée,64,Viande conservée
8503,Viande de Crocodaille Conservée,64,Viande conservée
8504,Entrecôte de Kanigrou,69,Viande comestible
8505,Filet de Koalak,69,Viande comestible
8506,Entrecôte de Crocodaille,69,Viande comestible
8507,Plat de Filtounga,69,Viande comestible
8508,Plat de Filtounga,24,Objet de Quête
8509,La recette de la bière Bwork,25,Document
8511,Arbalète de Surpuissance Ténébreuse de la Mort qui Tue,102,Arbalète
8513,Scalpel de Bworknroll,5,Dague
8514,Cervelle de vampire,69,Viande comestible
8515,Os de Trooll,47,Os
8516,Coeur de Bworkcelhaine,15,Ressource
8517,Moumoule,15,Ressource
8518,Moumoules frites,69,Viande comestible
8519,Gâtrool,69,Viande comestible
8520,Gratrooll,60,Huile
8521,La cape rouge,17,Cape
8522,Lanceur d'effet Magique,74,Fée d'artifice
8523,La relique des Robill,24,Objet de Quête
8524,Fantôme Walk,90,Fantôme de Familier
8525,Oeuf de piou,69,Viande comestible
8526,Certificat de Mise en Chanil : Koalak Sanguin,77,Certificat de mise en chanil
8527,Gobtroteur,11,Botte
8528,La recette des crêpes,25,Document
8529,Le marteau à Zaap,24,Objet de Quête
8530,Ruskauffe,16,Chapeau
8531,Lapinocoiffe,16,Chapeau
8532,Cape du Lapino Blasé,17,Cape
8533,Le Floude,16,Chapeau
8534,La Cape S'loque,17,Cape
8535,Les Incrustes,11,Botte
8536,La Spamette,10,Ceinture
8537,Le Plussain,9,Anneau
8538,Le S'Mesme,1,Amulette
8539,Hache de l'apprenti bûcheron,19,Hache
8540,Faux de l'apprenti paysan,22,Faux
8541,Canne de l'apprenti pêcheur,20,Outil
8542,Gants de l'apprenti alchimiste,20,Outil
8543,Limonade d'Incarnam,79,Boisson
8544,Certificat de Mise en Chanil : Walk,77,Certificat de mise en chanil
8545,Clef du Donjon d'Incarnam,84,Clefs
8546,Peau de Milimilou,59,Peau
8547,Trinsfirmitik ik Nikiril,31,Roleplay Buffs
8548,Twansfowmation en Tiwabbit,31,Roleplay Buffs
8557,Plume du Batofu,53,Plume
8558,Chapeau du Lapino,16,Chapeau
8559,La HmmMmmMmmm,16,Chapeau
8561,Bébé Pandawa,18,Familier
8563,Titi Gobelait,32,Personnage suiveur
8564,Certificat de Mise en Chanil : Bébé Pandawa,77,Certificat de mise en chanil
8565,Fantôme Bébé Pandawa,90,Fantôme de Familier
8566,Transformation Walk,27,Objet de Mutation
8567,Transformation Fantôme Bébé Pandawa,27,Objet de Mutation
8568,Cadeau Bébé Pandawa,89,Cadeaux
8569,Doro le Blak,16,Chapeau
8570,Poil de Rat Bontarien,54,Poil
8571,Poil de Rat Brâkmarien,54,Poil
8572,Potion d'oubli : 'Apprivoisement de monture',43,Potion d'oubli de sort
8573,Potion d'oubli : 'Boomerang perfide',43,Potion d'oubli de sort
8574,Dofus Vinaigrette,23,Dofus
8575,Le Ramboton,4,Bâton
8576,Parchemin de recommandation d'Yse Vewybad,24,Objet de Quête
8588,Insigne Roublard,24,Objet de Quête
8590,Contrat entre Vil Smisse et Yse Vewybad,24,Objet de Quête
8595,Oeuf de Tofu Obèse,24,Objet de Quête
8596,Griffe Pourpre,6,Epée
8597,Potion de Gavage,24,Objet de Quête
8598,Dagues Ruyère,5,Dague
8599,Griffettes,5,Dague
8600,La flemme de monter les escaliers,30,Malédiction
8603,Livrée de valet du Prince Wabbit,24,Objet de Quête
8604,Epée Doncule,6,Epée
8605,Epée Zervatif,6,Epée
8606,Robe de la mariée,24,Objet de Quête
8607,Le Bâton Cloutay,4,Bâton
8608,La Bastonneuze,4,Bâton
8609,Geish'Arc,2,Arc
8610,Le Kikoularc,2,Arc
8611,Bagdette Café,3,Baguette
8612,La Bidjiz,3,Baguette
8613,Pelle Minstère,8,Pelle
8614,Pelle Ripe,8,Pelle
8615,Marteau Mato,7,Marteau
8616,Marteau Minokers,7,Marteau
8617,Hache Ebbah,19,Hache
8618,Hache Eulouh,19,Hache
8619,Casque Keutumedi,16,Chapeau
8621,Cawotte Maudite,94,Objet utilisable
8624,Ballon Bleu Magique,94,Objet utilisable
8625,Ballon Vert Magique,94,Objet utilisable
8626,Nisitik Miditik,94,Objet utilisable
8627,Flûte de Sarr Ys,3,Baguette
8628,Chapeau Leufère,16,Chapeau
8629,Chapeau Grave,16,Chapeau
8630,Bonnet Nufar,16,Chapeau
8631,Coiffe Fère,16,Chapeau
8632,Chapeau Tyron,16,Chapeau
8633,Bonnet Spairance,16,Chapeau
8634,Capuche Apin,16,Chapeau
8635,Chapeau Lithique,16,Chapeau
8636,Coiffe de Robbie Capuche,16,Chapeau
8637,Bonnet Toual,16,Chapeau
8638,Chapeau Taufeu,16,Chapeau
8639,Cape Aurale,17,Cape
8640,Cape Aillé,17,Cape
8641,Cape Routh,17,Cape
8642,Cape Huchon,17,Cape
8643,Cape Sulhit,17,Cape
8644,Cape Hitton,17,Cape
8645,Cape Ytale,17,Cape
8646,Cape Lyne,17,Cape
8647,Cape Wéra,17,Cape
8648,Cape Hulco,17,Cape
8649,Cape Hadosse,17,Cape
8650,Cape Haharnum,17,Cape
8651,Sangle Hynère,10,Ceinture
8652,Ceinture Buhlent,10,Ceinture
8653,Sangle Glinglin,10,Ceinture
8654,Ceinture Lupine,10,Ceinture
8655,Sangle Holon,10,Ceinture
8656,Ceinture Luthe,10,Ceinture
8657,Sangle Hans,10,Ceinture
8658,Ceinture Bodiézèle,10,Ceinture
8659,Sangle Huée,10,Ceinture
8660,Sangle Cible,10,Ceinture
8661,Gaine Hage,10,Ceinture
8662,Ceinture Gessant,10,Ceinture
8663,Bottes Antrin,11,Botte
8664,Charentaises à poils,11,Botte
8665,Bottes Hox,11,Botte
8666,Botte Hairo,11,Botte
8667,Botte Ulisme,11,Botte
8668,Bottes Hanik,11,Botte
8669,Tong Aclou,11,Botte
8670,Bottes Swana,11,Botte
8671,Relique du Corailleur Magistral,24,Objet de Quête
8672,Relique de Gourlo le Terrible,24,Objet de Quête
8673,Relique du Rasboul Majeur,24,Objet de Quête
8674,Relique du Tynril,24,Objet de Quête
8675,Relique du Kimbo,24,Objet de Quête
8676,Epée qui Pète,6,Epée
8677,Ross,18,Familier
8678,Chapeau de Satanusse,16,Chapeau
8679,Fantôme Ross,90,Fantôme de Familier
8680,Ecaille poisseuse,59,Peau
8681,Peau de Raul Mops,59,Peau
8682,Peau de Mob l'Eponge,59,Peau
8683,Cadeau Walk,89,Cadeaux
8684,Certificat de Mise en Chanil : Ross,77,Certificat de mise en chanil
8685,Certificat de Mise en Chanil : Bilby,77,Certificat de mise en chanil
8686,Cadeau Ross,89,Cadeaux
8687,Cadeau Bilby,89,Cadeaux
