id,name,category_id
6346,Hache de Ufaflep,19
6347,Hache de Elogi,19
6348,Hache de Segosyf,19
6349,Hache du Nisrpur,19
6350,Hache de Obyzona,19
6351,Hache du Letebielle,19
6352,Hache de Brefilufu,19
6353,Hache de Varkogohah,19
6354,Hache de Rogut,19
6355,Hache de Geurithi,19
6356,Hache du Elesulun,19
6357,Hache du Beufrim,19
6358,Hache de Roruge,19
6359,Hache de Babuga,19
6360,Hache du Ehedere,19
6361,Hache de Operdar,19
6362,Hache de Ouruhecet,19
6363,Hache du Sohileku,19
6364,Hache de Flesa,19
6365,Hache de Votem,19
6366,Hache du Dletuhe,19
6367,Hache du Ipihofi,19
6368,Hache de Iraludl,19
6369,Hache du Dukotu,19
6370,Hache du Hamait,19
6371,Hache de Enuge,19
6372,Hache de Neteso,19
6373,Hache de Eureheg,19
6374,Hache de Amehatos,19
6375,Hache de Anobe,19
6376,Hache de Krekarh,19
6377,Hache du Tustelud,19
6378,Hache de Eutert,19
6379,Hache du Ugutuf,19
6380,Hache de Muguleri,19
6381,Hache de Iromuthu,19
6382,Hache de Zelel,19
6383,Hache du Prodleno,19
6384,Hache du Gawewuwe,19
6385,Hache du Ekekekuk,19
6386,Hache de Malabri,19
6387,Hache de Srehitur,19
6388,Hache de Furokohe,19
6389,Hache de Trehare,19
6390,Hache de Fofpur,19
6391,Hache de Finfla,19
6392,Hache du Dloroth,19
6393,Hache de Nudrame,19
6394,Hache de Mudathof,19
6395,Hache de Itanali,19
6396,Hache de Omizunob,19
6397,Hache de Fatol,19
6398,Hache de Efeutar,19
6399,Hache de Olulimov,19
6400,Hache de Cakutert,19
6401,Hache de Dlidr,19
6402,Hache de Tigehour,19
6403,Hache de Renar,19
6404,Hache de Arirugu,19
6405,Hache du Akifum,19
6406,Hache de Mavac,19
6407,Hache de Odurug,19
6408,Hache du Numukur,19
6409,Hache de Musippur,19
6410,Hache de Edatum,19
6411,Hache de Manipu,19
6412,Hache du Pofatok,19
6413,Hache de Ragnahunut,19
6414,Hache du Pugosahi,19
6415,Hache de Ebujim,19
6416,Hache de Locema,19
6417,Hache de Finocufe,19
6418,Hache de Hegoke,19
6419,Hache de Boleva,19
6420,Hache de Nusta,19
6421,Hache du Saroc,19
6422,Hache du Renyud,19
6423,Hache du Kemerum,19
6424,Hache du Aleloni,19
6425,Hache de Dofopi,19
6426,Hache du Torukuta,19
6427,Hache de Repup,19
6428,Hache de Jurobuti,19
6429,Hache de Ustuke,19
6430,Hache de Ototoche,19
6431,Hache du Stretakug,19
6432,Hache du Egafube,19
6433,Hache du Tedosote,19
6434,Hache du Vucaluie,19
6435,Hache du Hopap,19
6436,Hache de Ucibatev,19
6437,Hache d'Ikalugi,19
6438,Baguette Molle,3
6439,Baguette Irréelle,3
6440,Baguette Velue,3
6441,Poils de Moon,54
6442,Bâton d'Aga Dou,4
6443,Amulette du Renouveau,1
6444,Amulette Turquoise,1
6445,Arc Boutant,2
6446,Arc Chiduc,2
6447,Potion d'oubli de Chaferfu,43
6448,Potion d'oubli d'Invocation d'Arakne,43
6449,Corbacape,17
6450,Ceinture de l'Amant d'Ha,10
6451,Arc Ange,2
6452,Arc Chitecte,2
6453,Arc du Pêcheur,2
6454,Abraton Sombre,4
6457,Kriptonite,40
6458,Kobalite,40
6459,Amulette du Mineur Sombre,1
6460,La Feuille d'Hiver,1
6461,La Feuille de Printemps,1
6462,La Feuille d'Eté,1
6463,Anneau Forain,9
6464,Anneau de l'Invocateur Satisfait,9
6465,Anneau de Loopine,9
6466,Amulette de Shika,1
6467,Anneau Nime,9
6468,Anneau du Jeune Vald,9
6469,Alliance de Farle,9
6470,Bottes de l'Eleveur de Bouftous,11
6471,Souliers Vernis de Porkass,11
6472,Dragocoiffe Dorée,16
6473,Dragocoiffe de Saphire,16
6474,Dragocoiffe noire,16
6475,Casque Cassé du Chafer,15
6476,Bougie Magique du Mineur Sombre,15
6477,Chapeau du Mineur Sombre,16
6478,Makroute Déchiqueté,15
6479,Ours Déchiqueté,15
6480,Osier Sombre,15
6481,Dora Bora,16
6482,Korko Kousto,16
6483,Casque du Bwork de Bronze,16
6484,Arc du Sram Archer,2
6485,Arc du Chafer Archer,2
6486,Ecorce du Chêne Mou,96
6487,Bourgeon du Chêne Mou,108
6488,Racine du Chêne Mou,98
6489,Bois de Chêne Mou,38
6490,Ambre du Chêne Mou,50
6491,Le Tronknydum,2
6492,Bâton du Wobot,4
6493,Tongues Wabbits,11
6494,Baguette d'Elya Wood,3
6495,Baguette du Chêne Mou,3
6496,Baguette en Racine d'Abraknyde Sombre,3
6497,Balgourde des Clairettes,3
6498,Slip Kangouwou du Wabbit GM,10
6499,Amulette,1
6500,Oreilles de Wabbits,16
6501,Sac-Cawotte,81
6503,Marteau Polpoulette,7
6504,Marteau Fantal,7
6505,Marteau Réhadaure,7
6506,Anneau du Mineur Gogorifiant,9
6507,Marteau de la Terps,7
6508,Marteau Pinambour,7
6509,Marteau R'Ticolis,7
6510,Marteau Kahr,7
6511,Marteau Ridhe,7
6512,Marteau Nitruhant,7
6513,Marteau Réfacteur,7
6516,Dagues R'Hoh,5
6517,Dagues Hischantes,5
6518,Amrothiline,3
6519,Baguette de Kouartz,3
6520,La Migraine,3
6521,Kelinobranche,4
6522,La Racine Cinati,4
6523,La Racine Hagogue,4
6524,Racine Sauvageonne,4
6525,Bâton du Féca,4
6526,Pelle Hébuse,8
6527,Pelle Musicale,8
6528,Pelle Rinage,8
6535,Pelle Hikule,8
6536,Pelle du Mineur Sombre,8
6537,Pelle Mairhe,8
6538,Pelle Vaidaire,8
6539,Pelle Gicque,8
6540,La Pelle Hélabète,8
6541,Fée d'Artifice Rouge,74
6542,Grande Fée d'Artifice Rouge,74
6543,Petite Fée d'Artifice Rouge Tournoyante,74
6544,Fée d'Artifice Rouge Tournoyante,74
6545,Grande Fée d'Artifice Rouge Tournoyante,74
6546,Petite Fée d'Artifice Rouge Fontaine,74
6547,Fée d'Artifice Rouge Fontaine,74
6548,Grande Fée d'Artifice Rouge Fontaine,74
6549,Petite Fée d'Artifice Rouge Crépitante,74
6550,Fée d'Artifice Rouge Crépitante,74
6551,Grande Fée d'Artifice Rouge Crépitante,74
6552,Petite Fée d'Artifice Rouge Virevoltante,74
6553,Fée d'Artifice Rouge Virevoltante,74
6554,Grande Fée d'Artifice Rouge Virevoltante,74
6555,Petite Fée d'Artifice Verte,74
6556,Fée d'Artifice Verte,74
6557,Grande Fée d'Artifice Verte,74
6558,Petite Fée d'Artifice Verte Tournoyante,74
6559,Fée d'Artifice Verte Tournoyante,74
6560,Grande Fée d'Artifice Verte Tournoyante,74
6561,Petite Fée d'Artifice Verte Fontaine,74
6562,Fée d'Artifice Verte Fontaine,74
6563,Grande Fée d'Artifice Verte Fontaine,74
6564,Petite Fée d'Artifice Verte Crépitante,74
6565,Fée d'Artifice Verte Crépitante,74
6566,Grande Fée d'Artifice Verte Crépitante,74
6567,Petite Fée d'Artifice Verte Virevoltante,74
6568,Fée d'Artifice Verte Virevoltante,74
6569,Grande Fée d'Artifice Verte Virevoltante,74
6570,Petite Fée d'Artifice Bleue,74
6571,Fée d'Artifice Bleue,74
6572,Grande Fée d'Artifice Bleue,74
6573,Petite Fée d'Artifice Bleue Tournoyante,74
6574,Fée d'Artifice Bleue Tournoyante,74
6575,Grande Fée d'Artifice Bleue Tournoyante,74
6576,Petite Fée d'Artifice Bleue Fontaine,74
6577,Fée d'Artifice Bleue Fontaine,74
6578,Grande Fée d'Artifice Bleue Fontaine,74
6579,Petite Fée d'Artifice Bleue Crépitante,74
6580,Fée d'Artifice Bleue Crépitante,74
6581,Grande Fée d'Artifice Bleue Crépitante,74
6582,Petite Fée d'Artifice Bleue Virevoltante,74
6583,Fée d'Artifice Bleue Virevoltante,74
6584,Grande Fée d'Artifice Bleue Virevoltante,74
6585,Petite Fée d'Artifice Jaune,74
6586,Fée d'Artifice Jaune,74
6587,Grande Fée d'Artifice Jaune,74
6588,Petite Fée d'Artifice Jaune Tournoyante,74
6589,Fée d'Artifice Jaune Tournoyante,74
6590,Grande Fée d'Artifice Jaune Tournoyante,74
6591,Petite Fée d'Artifice Jaune Fontaine,74
6592,Fée d'Artifice Jaune Fontaine,74
6593,Grande Fée d'Artifice Jaune Fontaine,74
6594,Petite Fée d'Artifice Jaune Crépitante,74
6595,Fée d'Artifice Jaune Crépitante,74
6596,Grande Fée d'Artifice Jaune Crépitante,74
6597,Petite Fée d'Artifice Jaune Virevoltante,74
6598,Fée d'Artifice Jaune Virevoltante,74
6599,Grande Fée d'Artifice Jaune Virevoltante,74
6600,Grande Fée d'Artifice Invocatrice de Tofu,74
6601,Poudre d'Artifice,48
6602,Sang de rat d'Hyoactif,24
6603,Peluche du Bouftou,61
6604,Kouin-Kouin,18
6605,Peluche du Bouftou Royal,61
6606,Peluche du Dopeul Sadida,61
6607,Peluche du Dopeul Ecaflip,61
6608,Peluche du Dopeul Iop,61
6610,Peluche du Dopeul Sram,61
6611,Peluche du Dopeul Eniripsa,61
6612,Peluche du Dopeul Enutrof,61
6613,Peluche du Dopeul Féca,61
6614,Peluche du Dopeul Osamodas,61
6615,Peluche du Dopeul Crâ,61
6616,Peluche du Dopeul Xélor,61
6617,Peluche du Sanglier,61
6618,Peluche du Tofu,61
6619,Peluche du Champ,61
6620,Peluche du Prespic,61
6621,Peluche du Wabbit,61
6622,Hochet du Dark Vlad,15
6624,Peluche du Dragon Cochon,61
6625,Bilboquet Du Maître Corbac,15
6626,Corde à Sauter du Captain Chafer,15
6627,Petite Fée d'Artifice Multicolore,74
6628,Fée d'Artifice Multicolore,74
6629,Grande Fée d'Artifice Multicolore,74
6630,Petite Fée d'Artifice Multicolore Tournoyante,74
6631,Fée d'Artifice Multicolore Tournoyante,74
6632,Grande Fée d'Artifice Multicolore Tournoyante,74
6633,Petite Fée d'Artifice Multicolore Fontaine,74
6634,Fée d'Artifice Multicolore Fontaine,74
6635,Grande Fée d'Artifice Multicolore Fontaine,74
6636,Petite Fée d'Artifice Multicolore Crépitante,74
6637,Fée d'Artifice Multicolore Crépitante,74
6638,Grande Fée d'Artifice Multicolore Crépitante,74
6639,Petite Fée d'Artifice Multicolore Virevoltante,74
6640,Fée d'Artifice Multicolore Virevoltante,74
6641,Grande Fée d'Artifice Multicolore Virevoltante,74
6642,Puissante Epée d'Urandal,6
6643,Booden glace,42
6644,Cône Wayal,42
6646,Glace Bontarienne,42
6647,Magma Brâkmarien,42
6648,Ballon rouge,15
6649,Ballon bleu,15
6650,Ballon vert,15
6651,Ballon jaune,15
6652,Boule à neige foire du trooll,15
6653,Ticket de la foire du Trool,24
6654,Bottes du Gardien des Egoûts,11
6655,Sac Surprise du Chanceux,89
6656,Sac Surprise du Chanceux,89
6657,Sac à remplacer,89
6658,Peluche du Mulou,61
6659,Faux Koinkoin,15
6660,Chapeau du Marié,16
6661,Canne à Koinkoin,20
6662,Chapeau de la Mariée,16
6663,Bouquet de Roses démoniaques,6
6664,Parchemin de Sort Spécial Félintion,75
6666,Sucette Tofu,42
6667,Sucette Trool,42
6668,Hot Dog de Tofu,42
6669,Burger de Trool,42
6670,Frites de Tournesol Sauvage,42
6671,Haricot,58
6672,Farine de Xavier le Boulanger,52
6673,Plume de Tofu Noir,24
6676,Epée d'Urandal,6
6677,Puissante Epée de Sériane-Kerm,6
6679,Touffe de Feca,24
6680,Touffe d'Osamodas,24
6681,Touffe d'Enutrof,24
6682,Touffe de Sram,24
6683,Touffe de Xélor,24
6684,Touffe d'Ecaflip,24
6685,Touffe d'Eniripsa,24
6686,Touffe d'Iop,24
6687,Touffe de Crâ,24
6688,Touffe de Sadida,24
6689,Touffe de Sacrieur,24
6690,Paire de ciseaux abîmée,80
6706,Bandelette de la Momie Nova,15
6707,Cape de la Momie Nova,17
6708,Certificat Dopeul,24
6712,Cape Hucine,17
6713,Lorsotheuses,5
6716,Nomoon,18
6717,Chienchien Noir,18
6718,Chacha Blanc,18
6719,Coiffe de l'Homme Ours,16
6720,Cape de l'Homme Ours,17
6721,Bottes de l'Homme Ours,11
6722,Alliance de l'Homme Ours,9
6723,Amulette de l'Homme Ours,1
6724,Ceinture de l'Homme Ours,10
6725,Bâton de l'Homme Ours,4
6731,Amukwak de Glace,1
6732,Kwakanneau de Glace,9
6735,Racine de Fourbasse,98
6736,Bourgeon de Fourbasse,108
6737,Ecorce de Fourbasse,96
6738,Crâne de Chef Crocodaille,47
6739,Peau de Crocodaille,59
6740,Peau de Chef Crocodaille,59
6742,Fourbamulette,1
6743,Fourballiance,9
6744,Fourbabottes,11
6745,Ceinture Fourbissante,10
6746,Amukwak de Terre,1
6747,Amukwak du Vent,1
6748,Kwakanneau de Terre,9
6749,Kwakanneau de Vent,9
6750,Kwaklame de Glace,6
6751,Kwaklame de Terre,6
6752,Kwaklame du Vent,6
6753,Kwakobottes de Glace,11
6754,Kwakobottes de Terre,11
6755,Kwakobottes du Vent,11
6756,Kwape de Terre,17
6757,Kwape du Vent,17
6758,Kwakture de Terre,10
6759,Kwakture de Vent,10
6760,Kwakoiffe de Terre,16
6761,Kwakoiffe du Vent,16
6762,Fourbasse-Ton,4
6763,Fourbacapa,17
6764,Fourbacoiffe,16
6765,Lailait,79
6766,Epis de Farle,1
6767,Bracelet Magique de Farle,9
6768,Soki,32
6769,Bâton de Farle,4
6770,Sousouris,15
6771,Anneau Thé,9
6773,Amulette Tude,1
6774,Sabots de Farle,11
6775,Cape de Farle,17
6776,Farlature,10
6778,Farlacoiffe,16
6779,Rapport de l'espion Sram,24
6780,Épée de l'initié,6
6781,Baguette de l'Initié,3
6782,Bâton de l'initié,4
6783,Arc de l'initié,2
6784,Dagues de l'initié,5
6785,Marteau de l'initié,7
6786,Pelle de l'Initié,8
6787,Fiche remplie valide,80
6788,Gâteaux,24
6789,Amulette des Champs,1
6790,Fiche à remplir,80
6791,Anneau Champêtre,9
6792,La Plantouze des Champs,4
6793,Anneau Thé,9
6794,Bottes Champêtres,11
6795,Capouze des Champs,17
6796,Ceinture Fleurie,10
6797,Coiffe Champêtre,16
6798,Fleur de Dzibi,24
6799,Lame du Chef Bwork,6
6800,Cape Banale,17
6801,Cape Hivernale,17
6802,Cache Oreilles,16
6803,Extrait de fleur de Dzibi,24
6804,Amulette du Chef Bwork,1
6805,Bracelet du Chef Bwork,9
6806,Fragment de bois,24
6807,Bottes du Chef Bwork,11
6808,Morceau de tissu arraché,24
6809,Description approximative,24
6810,Rapport d'activité du quartier,24
6811,Cape du Chef Bwork,17
6812,Slip du Chef Bwork,10
6813,Casque du Chef Bwork,16
6814,Ensemble de bouts de bois,24
6815,Seringue de Nibé Lulle,24
6816,Echantillon de sang,24
6817,Amulette du Chef Crocodaille,1
6818,Rose démoniaque coupée,35
6819,Bracelet du Chef Crocodaille,9
6820,Herbe curative,24
6821,Lame du Chef Crocodaille,6
6822,Piqûre de réveil,24
6823,Potion à base de plantes,24
6824,Pierre de Soin Fuyard,24
6825,Pantoufles Crochues du Chef Crocodaille,11
6826,Pierre de soin sertie,24
6827,Lettre de Joe Pierlivet,24
6828,Poignée d'epée,24
6829,Epée tout juste forgée,24
6830,Petit sac d'écolier du Chef Crocodaille,81
6831,Ceinture du Chef Crocodaille,10
6832,Livreur de Bière,32
6833,Bourse de Kamas douteuse,24
6834,Coiffe du Chef Crocodaille,16
6835,Métal transmuté,24
6836,Epée grossière,24
6837,Epée bondissante,24
6838,Epée de feu grossière,24
6839,Epée de Yingnitié,6
6840,Epée de Yanguru,6
6841,Etoffe d'Ours,55
6842,Dent d'Ours,47
6843,Os d'Ours,47
6844,Poils d'Ours,54
6845,Peau d'Ours,59
6846,Fiole cristal de pâle Anthir,24
6847,Sac de grains d'Epyss,24
6848,Bois fiorituré,24
6849,Boîte de Suborhube,24
6850,Pizaille,24
6852,Peluche de la foire,24
6853,Bois d'Arash,24
6854,Peau de larve bleue,24
6855,Petit arc d'Enileda,24
6856,Ciseaux à rose démoniaque,20
6857,Bière d'Astrub,37
6858,Fiche remplie mais non valide,80
6859,Paire de ciseaux,24
6862,Manuscrit de l'Ours,24
6863,Casque des Mercenaires d'Astrub,16
6864,Fleur de rose Obscure,24
6865,Note,24
6866,Morceau de cape,24
6867,Note de récolte,24
6868,Planche en Châtaignier,95
6869,Pleur Nycheuz,32
6870,Padgref Demoël,32
6871,Frakacia Leukocytine,32
6872,Nervoes Brakdoun,32
6873,Qil Bil,32
6874,Brumen Tinctorias,32
6875,Fouduglen,32
6876,Ogivol Scarlarcin,32
6884,Clef du Donjon du Bworker,84
6885,Jeton du Bworker,15
6886,Cape des Mercenaires d'Astrub,17
6887,Pack Surprise Bwork,89
6888,Pack Surprise Bwork,89
6889,Pack Surprise Bwork,89
6890,Pack Surprise Bwork,89
6891,Pack Surprise Bwork,89
6892,Pack Surprise Bwork,89
6893,Pack Surprise Bwork,89
6894,Surpuissant Chacha de Combat (MJ),18
6895,Petit Chacha de Combat (MJ),18
6897,Plume de Piou Bleu,53
6898,Plume de Piou Violet,53
6899,Plume de Piou Vert,53
6900,Plume de Piou Rouge,53
6902,Plume de Piou Jaune,53
6903,Plume de Piou Rose,53
6904,Protection usagée du Bworker,15
6905,Pack Surprise Bwork,89
6906,Mercenaire Neophyte,14
6907,Neutraliseur,14
6908,Sanglature,10
6909,Pieds du Sanglier,11
6910,Anneau du Sanglier,9
6911,Araknoton,9
6912,Araknoture,10
6913,L'Araknacoiffe,16
6914,La Trancheuse d'Arakne,19
6915,Mos Kitano,9
6916,Sac du Petit Moskito,81
6917,Moskitogalurette,16
6918,Amulette du Moskito,1
6919,Anneau du Champ Champ,9
6920,Alliance Du Champ Champ,9
6921,Champcoiffe,16
6922,Cape du Champ Champ,17
6923,Amulette du Bandit,1
6924,Dagues du Bandit,5
6925,Ceinture du Bandit,10
6926,Coiffe du Prespic,16
6927,Cape du Prespic,17
6928,Anneau du Prespic,9
6929,Ceinture du Prespic,10
6930,Casque du Craqueleur,16
6931,Craquelocape,17
6933,Bottes du Craqueleur,11
6934,Craquamulette,1
6935,Ceinture du Craqueleur,10
6936,Scaracoiffe Verte,16
6937,Scaracoiffe Rouge,16
6938,Scaracoiffe Blanche,16
6939,Scaracoiffe Bleue,16
6940,Scaracape Verte,17
6941,Scaracape Bleue,17
6942,Scaracape Rouge,17
6943,Scaracape Blanche,17
6944,Scaranneau Vert,9
6945,Scaranneau Rouge,9
6946,Scaranneau Blanc,9
6947,Scaranneau Bleu,9
6948,Scarature Verte,10
6949,Scarature Blanche,10
6950,Scarature Rouge,10
6951,Scarature Bleue,10
6952,Coiffe du Mulou,16
6953,Bottines du Mulou,11
6954,Cape du Mulou,17
6955,String du Mulou,10
6956,Anneau du Mulou,9
6957,Lame du Craqueleur,6
6958,Géniallissime Coiffe de Torte Hou,16
6961,Anneau du Bandit,9
6962,Cadeau Dofusien,89
6963,Boules du Minotoboule,12
6964,Potion de cité : Brâkmar,12
6965,Potion de cité : Bonta,12
6966,Parchemin de Sort Spécial Poisse,75
6967,Parchemin d'intronisation du Mercenaire Apprenti,14
6968,Parchemin d'intronisation chez les Mercenaires,14
6969,Parchemin d'intronisation du Grand Mercenaire,14
6970,Parchemin d'intronisation du Maître Mercenaire,14
6971,Clint du disciple mercenaire,16
6975,Le Clint,16
6978,Péki,18
6980,Dofus Vulbis,23
6981,Dagues Lassay,5
6982,Dagues Honies,5
6983,Dagues Réceuses,5
6984,Dagues de l'Apprenti Tueur de Bouftons,5
6986,Bouclier du Mont Kipou brisé,82
6987,Petite Pierre d'âme hasardeuse,83
6988,Sulik,16
6989,Krokop,16
6990,Phalène,16
6991,Goyave,16
6992,Kannipiou,16
6993,Cape Ricéfini,17
6994,Cape Hôte,17
6995,Cape Houte,17
6996,Anneau Stradamus,9
6997,Anneau Fioutioure,9
6998,Alliance d'Elya Wood,9
6999,Médaille Lahilama,1
7000,Bambamulette,1
7001,Talisman du Faucheur d'Avoine,1
7002,La Résinette,1
7003,Talisman d'Elya Wood,1
7004,Moyenne Pierre d'âme hasardeuse,83
7005,Grande Pierre d'âme hasardeuse,83
7006,Enorme Pierre d'âme hasardeuse,83
7007,Petite Pierre d'âme,83
7008,Moyenne Pierre d'âme,83
7009,Grande Pierre d'âme,83
7010,Pierre d'âme pleine,85
7011,Cape du Désir O'Boul,17
7012,La Doubitch O'Boul,1
7013,Bois de Bambou,38
7014,Bois de Bambou Sacré,38
7015,Pousses de Bambou,38
7016,Bois de Bambou Sombre,38
7017,Bois de Bambou Doré,38
7018,Riz,34
7020,Fleur de Lotus,38
7022,Bâton de Sangroku,4
7023,Pierre d'Aigue-Marine,51
7024,Pierre de Topaze,51
7025,Pierre d'Agathe,51
7026,Aigue-Marine,50
7027,Topaze,50
7028,Agathe,50
7029,Ceinture de Sangroku,10
7030,Peau de Kanigrou,59
7031,Pendule du Gudule,1
7032,Silicate,39
7033,Dolomite,39
7034,Casque de Maître Nabur,16
7035,Pyrute,40
7036,Rutile,40
7037,Canne de Mamie Bonbon,4
7038,Couronne du Roi Gelax,16
7039,Ceinture Noire de Frank Lee Bruce,10
7040,Arc de Kuri,2
7041,Pandrista,30
7042,Couvre-chef Pandawa,14
7043,Dofus des Glaces,23
7044,Faux Dofus,24
7045,Une fiole de Pandaburg,79
7046,Une fiole de Pandapiler,79
7047,Une fiole de Pandapils,79
7051,Une fiole de Pandarium Tremens,79
7055,Une fiole de Pandneken,79
7056,Krépite,16
7057,Assistant du shaman,32
7058,Octovius,16
7059,Graine de Pandouille,58
7060,Pandapiler spéciale,24
7061,Transformation Chacha,31
7062,Poochan,32
7068,Farine de Riz,52
7069,Bouclier de Sidimote enfoncé,82
7070,Bouclier des Brigandins écorché,82
7071,Bouclier du Bûcheron fendu,82
7072,Ftalmo déchiré,82
7073,Bouclier Taverne percé,82
7074,Le Karde Coeur meurtri,82
7075,Bouclier du Bawbawe explosé,82
7076,Derma Tho flétri,82
7077,Bouclier en Mousse,82
7078,Bouclier Ventaille froissé,82
7079,Bouclier du Sadida fatigué,82
7080,Bouclier en Slip sali,82
7081,Bouclier du Captain Amakna vieilli,82
7082,Kloume écorné,82
7083,Bouclier d'Asse évaporé,82
7084,Bouclier Volant voilé,82
7085,Bouclier du Chouque sabordé,82
7086,Bouclier Abraknyde lichené,82
7087,Bouclier du Bouftou parasité,82
7088,Bouclier de Bowisse déserté,82
7089,Bouclier Pandawa bourré,82
7090,Bouclier du Craqueleur craquelé,82
7091,Cadran de Feu déréglé,82
7092,Cadran d'Air déréglé,82
7093,Cadran de Terre déréglé,82
7094,Cadran d'Eau déréglé,82
7097,Bouclier d'entraînement,82
7098,Marteau du Forgeur de Boucliers,7
7102,Epée du Chevalier de Glace,6
7103,La Xyothine,3
7104,Tongues Baques,11
7105,Amulette de Pandala,24
7106,Larvamulette,1
7107,Larvabottes,11
7108,Larvasac,81
7109,Larvacoiffe,16
7110,Baguette Larvesque,3
7112,Dofus Tacheté,23
7113,Dofawa,23
7114,Dofus Ebène,23
7115,Dofus Ivoire,23
7116,Anneau Merta,9
7117,Alliance Ethnique,9
7118,Anneau K'Tuelle,9
7119,Anneau Ha,9
7120,Anneau Hé,9
7121,Anneau Zocomial,9
7122,Anneau Vice,9
7123,Anneau Bsène,9
7124,Dofus au lait,42
7125,Dofus au chocolat blanc,42
7128,Anneau Karina,9
7129,Panda au chocolat,42
7130,Recette du Dofus en chocolat,24
7131,Anneau Piaume,9
7132,Anneau Rigami,9
7133,Mixomawose,30
7134,Rage,30
7135,Maloria,30
7136,Médaille Kido,1
7137,Cape Huccino,17
7138,Ortiz,17
7139,Ceinture Sula,10
7140,Xénature,10
7141,Holoune,16
7142,Piruk,16
7143,Solomonk,16
7144,Blémiche,16
7145,Coiffe du Gaddie,16
7146,La Bertheuze,16
7149,Carré de chocolat noir,42
7150,La Bekille,16
7151,Koloss,16
7152,Kanistère,16
7153,Marteau Hubohu,7
7154,Marteau M'Pouce,7
7155,Marteau Nairedeubrest,7
7156,Marteau Ronto,7
7157,Marteau Ksain,7
7158,Marteau Lahre,7
7159,Marteau Pinière,7
7160,Arc Hanne,2
7161,Arc Assin,2
7162,Arc Lavoine,2
7163,Arc Huledela,2
7164,Arc Hisedaisange,2
7165,Baguette Nah,3
7167,Baguette Cetera,3
7168,Baguette Hylique,3
7169,Baguette Hincelle,3
7170,Baguette Houffe-Craitien,3
7171,Baguette Ourderie,3
7172,Baguette Rhon,3
7173,Baguette Rangleuse,3
7174,Cape Pandawushu,17
7175,Certificat shamanique,24
7176,Racine Cithi,4
7177,Bandeau Pandawushu,16
7178,Racine Horodon,4
7179,Route et Chemin : Forêt Maudite,25
7181,Racine Sémilla,4
7182,Racine Hécouanone,4
7183,Racine Huzohide,4
7184,Racine Histre,4
7185,Racine Hécure,4
7186,Passage de grade,24
7187,Jakchir Arc,2
7188,Dagues Rhumes,5
7189,Rod Gerse,4
7190,Dagues Maydhyn China,5
7191,Sertisseur de Ramougre,5
7192,Griffe de Grizmine,6
7193,Epée du Dark Vlad,6
7194,Arc Anum,2
7195,Karnak,6
7197,Marteau Bleuronne,7
7198,Razoir du Soir,6
7199,Glaive Icération,6
7200,Sabre Shodanwa,6
7201,Sabre Nidanwa,6
7202,Sabre Sandanwa,6
7203,Sabre Yondanwa,6
7204,Bâton du Shodanwa,4
7205,Bâton du Nidanwa,4
7206,Bâton du Sandanwa,4
7207,Bâton du Yondanwa,4
7208,Hache du Shodanwa,19
7209,Hache du Nidanwa,19
7210,Hache du Sandanwa,19
7211,Hache du Yondanwa,19
7212,La Trancheuse de Bambou,19
7213,Pelle Rhon,8
7214,Sandales Macien,11
7215,Sandales Humeuses,11
7216,Sandales Koliques,11
7217,Sandales Hambic,11
7218,Sandales Adin,11
7219,Sandales Ailuya,11
7220,Ticket de loterie,15
7221,Collier du Tanukouï San,1
7222,Artefact Pandawushu Eau,50
7223,Artefact Pandawushu Air,50
7224,Artefact Pandawushu Terre,50
7225,Artefact Pandawushu Feu,50
7226,Chapeau Akwadala,16
7227,Chapeau Terrdala,16
7228,Chapeau Feudala,16
7229,Chapeau Aerdala,16
7230,Cape Akwadala,17
7231,Cape Terrdala,17
7232,Cape Feudala,17
7233,Cape Aerdala,17
7234,Bouclier Akwadala englouti,82
7235,Bouclier Terrdala enterré,82
7236,Bouclier Feudala brulé,82
7237,Bouclier Aerdala envolé,82
7238,Ceinture Akwadala,10
7239,Ceinture Terrdala,10
7240,Ceinture Feudala,10
7241,Ceinture Aerdala,10
7242,Geta Akwadala,11
7243,Geta Terrdala,11
7244,Geta Feudala,11
7245,Geta Aerdala,11
7246,Alliance Akwadala,9
7247,Alliance Terrdala,9
7248,Alliance Feudala,9
7249,Alliance Aerdala,9
7250,Amulette Akwadala,1
7251,Amulette Terrdala,1
7252,Amulette Feudala,1
7253,Amulette Aerdala,1
7254,Bâton Akwadala,4
7255,Hache Terrdala,19
7256,Dagues Aerdala,5
7257,Sabre Feudala,6
7258,Poils de Pandikaze,54
7259,Etoffe de Pandikaze,55
7260,Peau de Pandikaze,59
7261,Bois de Bambou Magique,38
7262,Racine de Bulbiflore,98
7263,Racine de Bulbuisson,98
7264,Racine de Bulbambou,98
7265,Racine de Bulbig,98
7266,Fleur de Bulbiflore,35
7267,Feuille de Bulbuisson,36
7268,Pousses de Bulbambou,36
7269,Ecorce magique de Bulbig,96
7270,Ecorce magique de Bulbiflore,96
7271,Ecorce magique de Bulbuisson,96
7272,Ecorce magique de Bulbambou,96
7273,Peau de Cooleuvre,59
7274,Dent magique de Cooleuvre,47
7275,Poils de Kitsou Nae,54
7276,Poils de Kitsou Nufeu,54
7277,Poils de Kitsou Nere,54
7278,Poils de Kitsou Nakwa,54
7279,Peau de Kitsou Nae,59
7280,Peau de Kitsou Nufeu,59
